Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Pleasant View,43.7881202697717,-79.3345336914129,McDonald's,43.7943436000254,-79.32999409120242,Fast Food Restaurant
Pleasant View,43.7881202697717,-79.3345336914129,Guardian - Village Square Pharmacy,43.79419214217817,-79.32976382370286,Pharmacy
Pleasant View,43.7881202697717,-79.3345336914129,Pharmacy Ave. & Finch Ave. E,43.794371080468935,-79.32585771082617,Intersection
Princess-Rosethorn,43.6653099060715,-79.545608520513,Princess Margaret Park,43.66783531448512,-79.53993418272015,Playground
Princess-Rosethorn,43.6653099060715,-79.545608520513,Pickleheadz sports camp,43.664410215275325,-79.53728199005127,Athletics & Sports
Princess-Rosethorn,43.6653099060715,-79.545608520513,Rosethorn Park,43.659922657866886,-79.54124738698906,Park
Princess-Rosethorn,43.6653099060715,-79.545608520513,Pizza Pizza,43.66878,-79.53673,Pizza Place
Princess-Rosethorn,43.6653099060715,-79.545608520513,Ravenscrest Park,43.658333994936655,-79.55222450794535,Park
Regent Park,43.6606903076715,-79.360313415513,Regent Park Aquatic Centre,43.6606003130796,-79.36139162915349,Pool
Regent Park,43.6606903076715,-79.360313415513,Daniels Spectrum,43.66013679276432,-79.36180783336452,Performing Arts Venue
Regent Park,43.6606903076715,-79.360313415513,Thai To Go,43.663418,-79.36071,Thai Restaurant
Regent Park,43.6606903076715,-79.360313415513,Sumach Espresso,43.65813540553308,-79.35951549011845,Coffee Shop
Regent Park,43.6606903076715,-79.360313415513,Merchants of Green Coffee,43.659916,-79.353963,Coffee Shop
Regent Park,43.6606903076715,-79.360313415513,Sukhothai,43.658444465539525,-79.36568085121628,Thai Restaurant
Regent Park,43.6606903076715,-79.360313415513,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
Regent Park,43.6606903076715,-79.360313415513,Riverdale Park West,43.66604827676354,-79.36094117493359,Park
Regent Park,43.6606903076715,-79.360313415513,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
Regent Park,43.6606903076715,-79.360313415513,Dark Horse Espresso Bar,43.65849807585409,-79.35235639621163,Coffee Shop
Regent Park,43.6606903076715,-79.360313415513,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
Regent Park,43.6606903076715,-79.360313415513,ODIN Cafe + Bar,43.656738544928054,-79.35650305267754,Café
Regent Park,43.6606903076715,-79.360313415513,Riverdale Farm,43.66685035126636,-79.36137564770476,Farm
Regent Park,43.6606903076715,-79.360313415513,Underpass Park,43.65576361726024,-79.3548059463501,Park
Regent Park,43.6606903076715,-79.360313415513,Paintbox Bistro,43.660050475903624,-79.36285470971839,Restaurant
Regent Park,43.6606903076715,-79.360313415513,Toronto Humane Society,43.65769802359708,-79.3565828808708,Animal Shelter
Regent Park,43.6606903076715,-79.360313415513,Corktown Common,43.655617799749734,-79.3562113397429,Park
Regent Park,43.6606903076715,-79.360313415513,White Lily Diner,43.65867460038718,-79.35107379221633,Diner
Regent Park,43.6606903076715,-79.360313415513,Qi sushi,43.66255180762697,-79.36425843422568,Sushi Restaurant
Regent Park,43.6606903076715,-79.360313415513,Quad East,43.65868140211272,-79.35127335463245,Gym / Fitness Center
Regent Park,43.6606903076715,-79.360313415513,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
Regent Park,43.6606903076715,-79.360313415513,The Broadview Hotel,43.6590599,-79.35003,Hotel
Regent Park,43.6606903076715,-79.360313415513,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
Regent Park,43.6606903076715,-79.360313415513,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
Regent Park,43.6606903076715,-79.360313415513,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
Regent Park,43.6606903076715,-79.360313415513,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
Regent Park,43.6606903076715,-79.360313415513,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
Regent Park,43.6606903076715,-79.360313415513,Souk Tabule,43.65375556880743,-79.35439006096168,Mediterranean Restaurant
Regent Park,43.6606903076715,-79.360313415513,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
Regent Park,43.6606903076715,-79.360313415513,Zakkushi ざっ串,43.663618353768534,-79.37067046949925,Japanese Restaurant
Rexdale-Kipling,43.724330907163704,-79.567199707013,Tre Rose Bakery,43.7164913472275,-79.56928808308881,Bakery
Rexdale-Kipling,43.724330907163704,-79.567199707013,Tim Hortons,43.723220966539614,-79.55927208065987,Coffee Shop
Rexdale-Kipling,43.724330907163704,-79.567199707013,Subway® Restaurants,43.719069180827695,-79.57075077306126,Sandwich Place
Rexdale-Kipling,43.724330907163704,-79.567199707013,McDonald's,43.717560583483795,-79.57027879017829,Fast Food Restaurant
Rexdale-Kipling,43.724330907163704,-79.567199707013,Tim Hortons,43.723211274549755,-79.55931901931763,Coffee Shop
Rexdale-Kipling,43.724330907163704,-79.567199707013,Wendy's,43.71874875552623,-79.57060671885307,Fast Food Restaurant
Rexdale-Kipling,43.724330907163704,-79.567199707013,Country Style,43.72853478134802,-79.57440692805875,Coffee Shop
Rexdale-Kipling,43.724330907163704,-79.567199707013,Mac's,43.72352529422309,-79.56000030040741,Convenience Store
Rexdale-Kipling,43.724330907163704,-79.567199707013,Stitches,43.723505,-79.559948,Clothing Store
Rexdale-Kipling,43.724330907163704,-79.567199707013,Giant Tiger,43.7191851631553,-79.5694723771456,Department Store
Rexdale-Kipling,43.724330907163704,-79.567199707013,Dollar Tree,43.729348574860886,-79.57429548743272,Discount Store
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Rainhard Brewing,43.67269006118166,-79.47867903828485,Brewery
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Junction Craft Brewing,43.67329938917178,-79.47839140892029,Brewery
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Smythe Park,43.67621543710062,-79.49573972502156,Park
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Shacklands Brewing,43.67295080687277,-79.47864755988121,Brewery
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Bad Axe Throwing,43.668256755814916,-79.48250283514746,Athletics & Sports
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Pizza Pizza,43.676602031841846,-79.49435794573112,Pizza Place
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Tim Hortons,43.677095524202144,-79.49550658464432,Coffee Shop
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Saigon Bangkok,43.669513050651155,-79.48217577632411,Thai Restaurant
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Dollarama,43.667192,-79.487332,Discount Store
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Popeyes Louisiana Kitchen,43.667359043070654,-79.48678005057776,Fried Chicken Joint
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Roti Time,43.66821126969315,-79.48715239190194,Indian Restaurant
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,241 Pizza,43.6723510936904,-79.49263085092069,Pizza Place
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,195 Jane Rocket,43.672334850841,-79.49263389979957,Bus Line
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,The Beer Store,43.67659531394424,-79.494596350364,Beer Store
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Petro-Canada,43.669362,-79.483156,Gas Station
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Tim Hortons,43.6676955,-79.4880034,Coffee Shop
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Haney Park,43.674141969553745,-79.49514985084534,Park
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Island Breeze,43.67742716216074,-79.49604614685293,Asian Restaurant
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Henrietta Park,43.67141626805629,-79.48145926898869,Park
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Welcome Food Mart,43.66970140136457,-79.48349146580819,Grocery Store
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Food Basics,43.67676818118445,-79.49521055113742,Supermarket
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,TD Canada Trust,43.66792023649918,-79.48719844222069,Bank
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Starcrete Structures Inc.,43.68136399999999,-79.4932582,Construction & Landscaping
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Sicily Pizza,43.66926401296779,-79.48296419744997,Pizza Place
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,EB Games,43.66859541777041,-79.48428831257917,Video Game Store
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,Subway® Restaurants,43.6677419487399,-79.48783471765796,Sandwich Place
Rockcliffe-Smythe,43.6752815246715,-79.488647460913,The Monkey Vault,43.672319023522476,-79.47879537517305,Athletics & Sports
Roncesvalles,43.6442718505715,-79.442687988213,Mitzi's Cafe,43.642927471202576,-79.44216643292867,Café
Roncesvalles,43.6442718505715,-79.442687988213,Sorauren Avenue Park,43.648443306627975,-79.44340467453002,Park
Roncesvalles,43.6442718505715,-79.442687988213,Tennessee Tavern,43.639971287347755,-79.4398742538202,Eastern European Restaurant
Roncesvalles,43.6442718505715,-79.442687988213,Food & Liquor,43.63961783932359,-79.44181136856386,Restaurant
Roncesvalles,43.6442718505715,-79.442687988213,Village Juicery,43.6420643539707,-79.44736659362817,Juice Bar
Roncesvalles,43.6442718505715,-79.442687988213,Glory Hole Doughnuts,43.63968683674093,-79.44136846209358,Donut Shop
Roncesvalles,43.6442718505715,-79.442687988213,Café Polonez,43.645113109705804,-79.44851660549037,Eastern European Restaurant
Roncesvalles,43.6442718505715,-79.442687988213,The Ace,43.646144199851925,-79.44886018312049,American Restaurant
Roncesvalles,43.6442718505715,-79.442687988213,Sunny Joe's Cafe,43.647262483135606,-79.44387584869017,Coffee Shop
Roncesvalles,43.6442718505715,-79.442687988213,Ed's Real Scoop,43.64493193175704,-79.44846130053051,Ice Cream Shop
Roncesvalles,43.6442718505715,-79.442687988213,Coriander Girl,43.639584207742196,-79.44178396821911,Flower Shop
Roncesvalles,43.6442718505715,-79.442687988213,Shangrila,43.63968830259313,-79.44154153471632,Asian Restaurant
Roncesvalles,43.6442718505715,-79.442687988213,Jinks Art Factory,43.639232404803444,-79.44369381866846,Tattoo Parlor
Roncesvalles,43.6442718505715,-79.442687988213,I Deal Coffee,43.646341750636346,-79.44345407778789,Coffee Shop
Roncesvalles,43.6442718505715,-79.442687988213,kitten & the bear,43.63990916148936,-79.44048279422617,Tea Room
Roncesvalles,43.6442718505715,-79.442687988213,Lit Espresso Bar,43.64584589665229,-79.44882985644458,Coffee Shop
Roncesvalles,43.6442718505715,-79.442687988213,Barque Smokehouse,43.648056674430094,-79.4495705745465,BBQ Joint
Roncesvalles,43.6442718505715,-79.442687988213,Pizzeria Defina,43.648722638277675,-79.44985455915354,Pizza Place
Roncesvalles,43.6442718505715,-79.442687988213,Craig's Cookies,43.63925,-79.44283,Bakery
Roncesvalles,43.6442718505715,-79.442687988213,Benna's Bakery & Deli,43.643169747266086,-79.44784946879638,Bakery
Roncesvalles,43.6442718505715,-79.442687988213,Loga's Corner,43.64047789212785,-79.43588432996042,Tibetan Restaurant
Roncesvalles,43.6442718505715,-79.442687988213,Himalayan Kitchen,43.640354,-79.43879,Tibetan Restaurant
Roncesvalles,43.6442718505715,-79.442687988213,Mother India,43.64071776138551,-79.4362592512312,Indian Restaurant
Roncesvalles,43.6442718505715,-79.442687988213,Om Restaurant,43.640337284428895,-79.43781080540346,Indian Restaurant
Roncesvalles,43.6442718505715,-79.442687988213,Lambretta Pizzeria & Wine Bar,43.64168318631458,-79.44720876983762,Pizza Place
Roncesvalles,43.6442718505715,-79.442687988213,South Indian Dosa Mahal,43.639184,-79.446109,Indian Restaurant
Roncesvalles,43.6442718505715,-79.442687988213,Amico's Pizza,43.639389001294795,-79.44309046367776,Italian Restaurant
Roncesvalles,43.6442718505715,-79.442687988213,The Simple Kitchen,43.641316,-79.447109,Restaurant
Roncesvalles,43.6442718505715,-79.442687988213,Toronto Designers Market,43.63902278928646,-79.44413967973794,Flea Market
Roncesvalles,43.6442718505715,-79.442687988213,Easy Restaurant,43.63870175019065,-79.4458427261197,Breakfast Spot
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Summerhill Market,43.68626482142425,-79.37545823237794,Grocery Store
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Toronto Lawn Tennis Club,43.68066694338894,-79.38855887912045,Athletics & Sports
Rosedale-Moore Park,43.6819114685715,-79.379371643013,LCBO,43.68149682937831,-79.39126079276781,Liquor Store
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Greenhouse Juice Co,43.67910117808306,-79.39068555107286,Juice Bar
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Boxcar Social,43.681749741301466,-79.39144664398965,Coffee Shop
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Black Camel,43.67701587839681,-79.38936661984528,BBQ Joint
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Terroni,43.67987011343499,-79.3905246388595,Italian Restaurant
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Chorley Park,43.687163121858084,-79.37053759951581,Park
Rosedale-Moore Park,43.6819114685715,-79.379371643013,David A. Balfour Park,43.68562946634291,-79.38807806508385,Park
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Rebel House,43.67766092876885,-79.38993462266356,Bar
Rosedale-Moore Park,43.6819114685715,-79.379371643013,The Rosedale Diner,43.68044818498832,-79.39081582817916,Wine Bar
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Running Room,43.679645,-79.390319,Sporting Goods Shop
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Bar Centrale by Terroni,43.67990178371223,-79.39053550112058,Italian Restaurant
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Quanto Basta,43.67877897000512,-79.39047205460909,Italian Restaurant
Rosedale-Moore Park,43.6819114685715,-79.379371643013,freshii,43.678312427182085,-79.39010914133965,American Restaurant
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Rosehill Reservoir,43.68630352898223,-79.38813304564451,Park
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Starbucks,43.67802,-79.39024,Coffee Shop
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Nadège Patisserie,43.68005737428314,-79.3907534626944,Dessert Shop
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Pantry,43.67817565348959,-79.3901412651251,Café
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Harvest Wagon,43.68043251263005,-79.39066506419987,Gourmet Shop
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Craigleigh Gardens,43.67809940868806,-79.37158584594727,Park
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Petite Thuet,43.680391088697284,-79.39079730549649,Bakery
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Staples Midtown Toronto,43.67960956849449,-79.39112573862076,Paper / Office Supplies Store
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Caffe Doria,43.67816801229545,-79.39015412339316,Café
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Avant Gout,43.67879714992955,-79.39027726202539,French Restaurant
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Summerhill,43.68297580449009,-79.38912269014948,Neighborhood
Rosedale-Moore Park,43.6819114685715,-79.379371643013,TD Canada Trust,43.67999849880842,-79.39101710915565,Bank
Rosedale-Moore Park,43.6819114685715,-79.379371643013,The Beer Store,43.6802169,-79.390074,Beer Store
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
Rosedale-Moore Park,43.6819114685715,-79.379371643013,Shoppers Drug Mart,43.67775,-79.389572,Pharmacy
Rouge,43.8076591497177,-79.17404937741291,Petro-Canada,43.807831,-79.171431,Gas Station
Rouge,43.8076591497177,-79.17404937741291,Pizza Pizza,43.80661280665733,-79.17844533920288,Pizza Place
Rouge,43.8076591497177,-79.17404937741291,Dean Park,43.80436379110694,-79.16915938899648,Park
Rouge,43.8076591497177,-79.17404937741291,Highland Creek Overpass,43.80506222654247,-79.1732800663024,Bus Station
Rouge,43.8076591497177,-79.17404937741291,Paul's Breakfast & Burgers,43.80383471735262,-79.1698247978354,Fast Food Restaurant
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Queen Margherita,43.65822425389276,-79.48803424201802,Pizza Place
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Mad Mexican,43.658522787607566,-79.48823335648142,Taco Place
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Campo,43.655191,-79.487067,Italian Restaurant
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Buddha Pie,43.66159743273132,-79.47949864631512,Pizza Place
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Grillway Subs and Burgers,43.660032483926535,-79.47993664555445,Diner
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Jumbo Burger,43.66604656112246,-79.48223103271583,Burger Joint
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,LCBO,43.66594666914182,-79.48886342242957,Liquor Store
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Patisserie 27,43.65835465149958,-79.48813736310686,Bakery
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Pegasus Bar & Grill,43.66600066072253,-79.48716578291788,Bar
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,The Beer Store,43.6656664,-79.4901111,Beer Store
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Bad Axe Throwing,43.668256755814916,-79.48250283514746,Athletics & Sports
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,The Cat Pub and Eatery,43.66560819560132,-79.48924499291752,Dive Bar
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Caldense Bakery,43.66552643533291,-79.48826342019743,Café
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Westwood Grill,43.65996227884925,-79.47975658290109,Asian Restaurant
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,7-Eleven,43.6652594,-79.4823848,Convenience Store
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Coffee Culture,43.6583591813047,-79.48797103929881,Café
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Crème Fraîche Market Cafe,43.65939928714543,-79.4827752569972,Café
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Dollarama,43.667192,-79.487332,Discount Store
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Woody's Burgers Bar and Grill,43.657862,-79.487644,Burger Joint
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Subway,43.6659188127612,-79.48769768699339,Sandwich Place
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Popeyes Louisiana Kitchen,43.667359043070654,-79.48678005057776,Fried Chicken Joint
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Saigon Bangkok,43.669513050651155,-79.48217577632411,Thai Restaurant
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Tim Hortons,43.65811047637139,-79.48817633158475,Coffee Shop
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Little Caesars Pizza,43.66601745177888,-79.48535482248529,Pizza Place
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,KFC,43.66535513378559,-79.48972642421722,Fast Food Restaurant
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Tim Hortons,43.66539975995932,-79.48822304606438,Coffee Shop
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Loblaws,43.665388,-79.495905,Grocery Store
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Shoppers Drug Mart,43.666049,-79.486674,Pharmacy
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Roti Time,43.66821126969315,-79.48715239190194,Indian Restaurant
Runnymede-Bloor West Village,43.66246032717149,-79.486686706513,Tim Hortons,43.6676955,-79.4880034,Coffee Shop
Rustic,43.71249008177161,-79.49723052971302,Rustic Bakery,43.715413998974796,-79.49030028640821,Bakery
Rustic,43.71249008177161,-79.49723052971302,KFC,43.71445300796298,-79.50674317733306,Fast Food Restaurant
Rustic,43.71249008177161,-79.49723052971302,Petro-Canada,43.715148,-79.507546,Gas Station
Rustic,43.71249008177161,-79.49723052971302,Pizza Hut,43.70510997330621,-79.49315027520134,Pizza Place
Rustic,43.71249008177161,-79.49723052971302,Jane Pharmacy,43.71816053783646,-79.5013014665419,Pharmacy
Rustic,43.71249008177161,-79.49723052971302,McDonald's,43.71569369546825,-79.50787916026798,Fast Food Restaurant
Rustic,43.71249008177161,-79.49723052971302,George's Food Store,43.70712926044646,-79.50450375024332,Convenience Store
Rustic,43.71249008177161,-79.49723052971302,Sunrise Caribbean Restaurant,43.71560170468236,-79.50685848757865,Caribbean Restaurant
Rustic,43.71249008177161,-79.49723052971302,Red & White Mediterranean Cuisine,43.70509,-79.49256,Mediterranean Restaurant
Rustic,43.71249008177161,-79.49723052971302,Pho Bo To,43.7048831319113,-79.49274085425455,Vietnamese Restaurant
Rustic,43.71249008177161,-79.49723052971302,Buddha Chay,43.70627,-79.50479,Vietnamese Restaurant
Rustic,43.71249008177161,-79.49723052971302,Sieu Thi Dai Giang (Lawrence Supermarket),43.7046142428013,-79.49248202264647,Grocery Store
Rustic,43.71249008177161,-79.49723052971302,Superking Supermarket 鸿發 Siêu Thi Dai Vuong,43.70452431495363,-79.49240382948112,Supermarket
Rustic,43.71249008177161,-79.49723052971302,Dynasty House,43.705058299367984,-79.49244632573384,Dim Sum Restaurant
Scarborough Village,43.7385215759716,-79.21691894531291,The Butcher Shop,43.73786720022292,-79.2174198491369,Butcher
Scarborough Village,43.7385215759716,-79.21691894531291,GoodLife Fitness Scarborough Kingston and Eglinton,43.741417,-79.215242,Gym
Scarborough Village,43.7385215759716,-79.21691894531291,Anjappar Authentic Chettinadu Restaurant,43.741592093369114,-79.22679861121233,Indian Restaurant
Scarborough Village,43.7385215759716,-79.21691894531291,Tim Hortons,43.73704693152706,-79.21794354915619,Coffee Shop
Scarborough Village,43.7385215759716,-79.21691894531291,Popeyes Louisiana Kitchen,43.737936534983675,-79.21707580115255,Fried Chicken Joint
Scarborough Village,43.7385215759716,-79.21691894531291,Starbucks,43.742814,-79.216416,Coffee Shop
Scarborough Village,43.7385215759716,-79.21691894531291,Starbucks,43.74159080489875,-79.21205086785514,Coffee Shop
Scarborough Village,43.7385215759716,-79.21691894531291,Metro Pharmacy,43.7428561566564,-79.21696341002632,Pharmacy
Scarborough Village,43.7385215759716,-79.21691894531291,Pizza Pizza,43.738855980896524,-79.21777725219727,Pizza Place
Scarborough Village,43.7385215759716,-79.21691894531291,The Beer Store,43.7433482,-79.2182321,Beer Store
Scarborough Village,43.7385215759716,-79.21691894531291,McDonald's,43.743260826143874,-79.21506393214176,Fast Food Restaurant
Scarborough Village,43.7385215759716,-79.21691894531291,Tim Hortons,43.74418107087957,-79.21598687767982,Coffee Shop
Scarborough Village,43.7385215759716,-79.21691894531291,Walmart,43.7424997701529,-79.22347479072856,Big Box Store
Scarborough Village,43.7385215759716,-79.21691894531291,Subway,43.742173559826774,-79.22419309616089,Sandwich Place
Scarborough Village,43.7385215759716,-79.21691894531291,Halibut House Fish and Chips Inc.,43.737541,-79.217342,Seafood Restaurant
Scarborough Village,43.7385215759716,-79.21691894531291,McDonald's,43.742234,-79.22377,Fast Food Restaurant
Scarborough Village,43.7385215759716,-79.21691894531291,Markington Square,43.74270175812357,-79.21371944893411,Shopping Mall
Scarborough Village,43.7385215759716,-79.21691894531291,Comfort Inn,43.733798590833295,-79.2229269837515,Hotel
Scarborough Village,43.7385215759716,-79.21691894531291,Sylvan Park,43.73033432034092,-79.21391820789798,Park
South Parkdale,43.6378784179714,-79.432540893513,Pharmacy,43.638089904034146,-79.43180974511733,Bar
South Parkdale,43.6378784179714,-79.432540893513,The Tempered Room,43.64131496262071,-79.43314957808886,Bakery
South Parkdale,43.6378784179714,-79.432540893513,Harry's Char Broil & Dining Lounge,43.63643418112938,-79.43693000959645,American Restaurant
South Parkdale,43.6378784179714,-79.432540893513,The Workroom,43.64154136955292,-79.43121671676634,Arts & Crafts Store
South Parkdale,43.6378784179714,-79.432540893513,Loga's Corner,43.64047789212785,-79.43588432996042,Tibetan Restaurant
South Parkdale,43.6378784179714,-79.432540893513,Chantecler,43.641754575822084,-79.4312263660021,French Restaurant
South Parkdale,43.6378784179714,-79.432540893513,Guu Izakaya,43.641845549029775,-79.43108645308222,Japanese Restaurant
South Parkdale,43.6378784179714,-79.432540893513,Pretty Ugly,43.641818909354356,-79.4303681460792,Cocktail Bar
South Parkdale,43.6378784179714,-79.432540893513,Starbucks,43.63909,-79.427622,Coffee Shop
South Parkdale,43.6378784179714,-79.432540893513,Miss Thing's,43.64155912824447,-79.43196184684483,Hawaiian Restaurant
South Parkdale,43.6378784179714,-79.432540893513,Mother India,43.64071776138551,-79.4362592512312,Indian Restaurant
South Parkdale,43.6378784179714,-79.432540893513,Skyline Restaurant,43.64095872321704,-79.43509991395402,Diner
South Parkdale,43.6378784179714,-79.432540893513,Grand Electric,43.64171366792598,-79.43154546779928,Mexican Restaurant
South Parkdale,43.6378784179714,-79.432540893513,Plentea Tea Bar,43.642064,-79.428805,Tea Room
South Parkdale,43.6378784179714,-79.432540893513,Tennessee Tavern,43.639971287347755,-79.4398742538202,Eastern European Restaurant
South Parkdale,43.6378784179714,-79.432540893513,Shameful Tiki Room,43.64132629712811,-79.43320994405224,Beach Bar
South Parkdale,43.6378784179714,-79.432540893513,The Abbott,43.637996211047366,-79.43071653853734,Café
South Parkdale,43.6378784179714,-79.432540893513,Rustic Cosmo,43.641963199483506,-79.42990295861912,Sandwich Place
South Parkdale,43.6378784179714,-79.432540893513,Common Sort,43.641029888414444,-79.43461986817455,Thrift / Vintage Store
South Parkdale,43.6378784179714,-79.432540893513,Reebok Crossfit Liberty Village,43.637035591932005,-79.42480199455974,Gym
South Parkdale,43.6378784179714,-79.432540893513,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
South Parkdale,43.6378784179714,-79.432540893513,Om Restaurant,43.640337284428895,-79.43781080540346,Indian Restaurant
South Parkdale,43.6378784179714,-79.432540893513,Louie Craft Coffee,43.639283775543895,-79.42561998986335,Coffee Shop
South Parkdale,43.6378784179714,-79.432540893513,Parkdale,43.64052425904189,-79.43220043623116,Neighborhood
South Parkdale,43.6378784179714,-79.432540893513,Capital Espresso And Pastries,43.64097266938929,-79.43457972642001,Café
South Parkdale,43.6378784179714,-79.432540893513,Crown Flora Studio,43.641562955700216,-79.43008019232099,Gift Shop
South Parkdale,43.6378784179714,-79.432540893513,Food & Liquor,43.63961783932359,-79.44181136856386,Restaurant
South Parkdale,43.6378784179714,-79.432540893513,Glory Hole Doughnuts,43.63968683674093,-79.44136846209358,Donut Shop
South Parkdale,43.6378784179714,-79.432540893513,The Beaver Café,43.64272526259587,-79.42641644740938,Café
South Parkdale,43.6378784179714,-79.432540893513,Himalayan Kitchen,43.640354,-79.43879,Tibetan Restaurant
South Riverdale,43.6654704,-79.35259359999998,Pho House,43.66574006403083,-79.3514929027799,Vietnamese Restaurant
South Riverdale,43.6654704,-79.35259359999998,Wong's Ice Cream + Store,43.665720828413036,-79.35124262662545,Ice Cream Shop
South Riverdale,43.6654704,-79.35259359999998,Ha Noi 3 Seasons,43.665578086017604,-79.3521527142361,Asian Restaurant
South Riverdale,43.6654704,-79.35259359999998,Andrea's Gerrard St. Bakery,43.66586797202085,-79.35067098697503,Bakery
South Riverdale,43.6654704,-79.35259359999998,Pho Que Ling,43.666048433542066,-79.34924136659451,Vietnamese Restaurant
